user_id,age,occupation,gender
214141,25,executive/managerial,M
746482,26,self-employed,F
837430,33,sales/marketing,M
103892,36,sales/marketing,M
583267,34,college/grad student,M
130715,42,artist,M
793296,32,sales/marketing,M
613008,32,scientist,M
916566,69,college/grad student,F
487355,34,sales/marketing,M
425770,29,executive/managerial,M
273732,29,executive/managerial,M
872803,26,scientist,M
752266,26,self-employed,M
436319,28,K-12 student,F
488298,31,college/grad student,M
269144,27,artist,F
438596,29,sales/marketing,M
837637,40,executive/managerial,M
145486,25,scientist,M
79961,25,other or not specified,F
162989,26,college/grad student,M
492721,30,executive/managerial,M
43008,27,sales/marketing,M
136363,29,sales/marketing,M
3674,26,self-employed,M
145746,33,sales/marketing,M
482194,29,executive/managerial,M
700270,29,college/grad student,M
63564,28,academic/educator,M
227481,28,other or not specified,M
209634,29,executive/managerial,M
153097,21,retired,M
155351,33,other or not specified,M
1078,28,sales/marketing,M
644666,25,college/grad student,M
454730,33,college/grad student,M
487194,34,college/grad student,M
901785,32,college/grad student,M
146816,29,college/grad student,M
411551,27,college/grad student,M
213994,28,executive/managerial,M
939138,22,self-employed,M
424067,28,writer,F
740031,25,college/grad student,M
656999,28,college/grad student,M
414920,28,college/grad student,M
827565,31,scientist,M
143692,26,homemaker,M
885192,25,sales/marketing,M
861692,33,artist,M
262518,28,executive/managerial,F
600743,70,scientist,F
351724,22,sales/marketing,M
328114,32,sales/marketing,M
585142,30,college/grad student,F
128092,44,executive/managerial,M
550219,25,self-employed,M
100540,25,scientist,M
360645,28,academic/educator,F
114380,27,college/grad student,M
646118,27,executive/managerial,M
634946,29,K-12 student,M
133612,30,executive/managerial,M
802577,27,self-employed,M
68255,41,other or not specified,M
629338,30,sales/marketing,M
138309,30,executive/managerial,M
537342,29,self-employed,M
64149,40,executive/managerial,F
211772,13,K-12 student,M
25580,26,programmer,M
102145,23,sales/marketing,M
784758,34,academic/educator,M
449527,26,college/grad student,M
283718,33,sales/marketing,M
584157,34,other or not specified,M
471233,26,college/grad student,M
488286,29,executive/managerial,M
118225,28,executive/managerial,F
553595,32,other or not specified,F
791749,21,scientist,M
162486,33,scientist,M
56533,29,artist,M
151014,34,college/grad student,M
247072,29,college/grad student,M
838828,29,executive/managerial,M
691691,27,executive/managerial,M
830568,29,executive/managerial,M
194060,32,other or not specified,M
198808,30,college/grad student,M
237523,32,college/grad student,M
175385,27,scientist,M
283462,29,sales/marketing,M
919045,25,self-employed,M
147384,28,self-employed,M
326931,26,college/grad student,F
334419,29,scientist,M
210115,27,executive/managerial,M
214140,31,college/grad student,M
179408,28,other or not specified,M
131751,31,other or not specified,M
369409,33,scientist,M
325286,32,sales/marketing,M
930123,26,college/grad student,M
755386,28,scientist,M
885859,31,sales/marketing,F
333527,33,executive/managerial,M
700875,25,scientist,M
630802,29,college/grad student,M
925925,28,writer,M
778053,27,college/grad student,F
503436,25,homemaker,M
94007,30,self-employed,M
690231,34,academic/educator,M
769595,31,sales/marketing,M
742238,32,college/grad student,M
377936,18,K-12 student,M
777624,34,college/grad student,F
93289,28,college/grad student,M
521318,25,clerical/admin,M
314278,31,self-employed,M
939214,27,other or not specified,M
199563,36,scientist,M
49360,31,executive/managerial,M
193322,21,scientist,M
79349,26,scientist,M
190573,33,executive/managerial,M
161989,28,sales/marketing,M
922319,28,college/grad student,M
144081,18,K-12 student,F
837493,30,executive/managerial,M
462547,31,college/grad student,M
299876,26,sales/marketing,M
173559,46,scientist,M
260437,34,scientist,M
487115,34,other or not specified,F
608344,27,college/grad student,M
228264,34,academic/educator,M
186562,26,clerical/admin,F
38354,22,sales/marketing,M
34627,17,K-12 student,F
561951,31,sales/marketing,M
169801,25,self-employed,M
645079,31,other or not specified,F
508077,31,other or not specified,M
160087,21,K-12 student,M
268870,31,executive/managerial,M
737396,18,artist,M
624232,25,executive/managerial,M
888429,33,other or not specified,M
939626,41,college/grad student,M
128285,26,sales/marketing,M
755915,28,scientist,F
216720,29,sales/marketing,M
336819,32,college/grad student,F
697280,27,homemaker,M
512226,28,college/grad student,M
876822,29,academic/educator,M
194167,34,executive/managerial,M
90737,27,other or not specified,M
638980,26,self-employed,M
435555,27,scientist,M
877780,32,sales/marketing,M
88766,38,executive/managerial,F
920723,29,college/grad student,M
282390,25,self-employed,M
247707,52,other or not specified,M
453773,27,other or not specified,F
523797,26,college/grad student,M
461545,41,scientist,M
47148,23,scientist,M
793710,30,sales/marketing,F
888478,31,tradesman/craftsman,M
850735,30,college/grad student,F
897040,27,technician/engineer,M
595264,25,programmer,M
8745,30,other or not specified,F
567201,34,college/grad student,M
934188,33,executive/managerial,M
725457,33,college/grad student,M
914528,29,executive/managerial,M
527022,23,sales/marketing,M
768741,36,clerical/admin,M
674839,30,executive/managerial,M
169701,32,scientist,M
843848,20,sales/marketing,M
318450,27,college/grad student,M
173552,32,college/grad student,M
879819,34,college/grad student,M
350040,34,academic/educator,M
448332,33,sales/marketing,M
479079,33,other or not specified,M
869460,26,clerical/admin,M
635625,8,K-12 student,M
76741,28,sales/marketing,M
869685,26,self-employed,M
502794,28,college/grad student,M
360684,34,scientist,M
396004,27,sales/marketing,M
83980,23,homemaker,M
861595,34,executive/managerial,M
511615,33,college/grad student,F
34863,25,self-employed,M
53917,29,college/grad student,M
804431,23,sales/marketing,M
804064,29,college/grad student,M
518921,34,executive/managerial,M
585577,28,academic/educator,F
316033,31,executive/managerial,M
346985,89,academic/educator,M
922822,25,scientist,M
549098,29,executive/managerial,M
719600,28,programmer,M
852758,26,college/grad student,M
647342,28,college/grad student,M
919465,33,college/grad student,M
854274,67,executive/managerial,M
136234,31,college/grad student,F
221556,33,executive/managerial,M
344504,29,sales/marketing,M
133685,31,homemaker,M
717372,26,executive/managerial,M
196686,30,sales/marketing,M
448745,29,college/grad student,M
63915,30,doctor/health care,M
257474,25,college/grad student,M
556633,26,academic/educator,M
856248,30,college/grad student,M
83225,28,college/grad student,M
185796,27,executive/managerial,M
858841,34,scientist,F
696426,27,college/grad student,M
763673,31,college/grad student,M
859202,25,college/grad student,F
928996,32,college/grad student,M
882799,32,college/grad student,M
275585,31,scientist,M
65251,32,executive/managerial,M
391291,31,sales/marketing,M
114519,30,artist,M
638365,25,clerical/admin,M
340363,26,writer,M
939293,26,executive/managerial,M
236636,33,self-employed,M
315107,17,scientist,M
858500,24,sales/marketing,M
850658,30,executive/managerial,M
66142,42,scientist,M
214741,18,K-12 student,M
783093,31,sales/marketing,M
142875,27,college/grad student,F
510392,33,college/grad student,M
230957,19,sales/marketing,M
27388,32,executive/managerial,M
591989,34,programmer,M
23146,26,self-employed,M
686501,31,artist,M
668836,34,executive/managerial,M
553466,32,executive/managerial,M
204309,26,scientist,M
922926,34,executive/managerial,M
603264,10,K-12 student,M
795792,32,scientist,F
384913,34,college/grad student,M
463420,39,executive/managerial,M
711574,33,self-employed,M
813254,34,executive/managerial,M
655607,34,scientist,M
457535,42,sales/marketing,M
366910,28,self-employed,M
171540,30,executive/managerial,M
479647,28,college/grad student,F
460259,28,other or not specified,M
335407,27,clerical/admin,M
394534,27,sales/marketing,F
8866,32,self-employed,M
722777,26,executive/managerial,M
444013,27,college/grad student,F
15451,26,executive/managerial,M
521290,35,artist,M
492636,30,programmer,M
771093,28,executive/managerial,M
588570,22,artist,M
72967,28,college/grad student,M
672009,34,college/grad student,M
168355,28,scientist,M
24401,26,self-employed,F
793305,25,unemployed,M
584939,58,academic/educator,F
476351,82,retired,F
677192,32,college/grad student,M
916193,28,executive/managerial,M
828236,28,sales/marketing,M
880111,46,writer,F
327627,10,K-12 student,M
207050,26,scientist,M
718614,29,executive/managerial,M
687094,26,scientist,M
548607,30,college/grad student,M
431026,25,college/grad student,M
73594,32,sales/marketing,M
860788,18,sales/marketing,M
476184,31,college/grad student,M
213535,34,sales/marketing,M
224610,33,other or not specified,M
752999,25,executive/managerial,M
43107,33,scientist,F
188864,34,executive/managerial,F
91864,33,college/grad student,M
427428,33,executive/managerial,M
262505,25,college/grad student,M
575285,30,college/grad student,M
442368,27,scientist,M
535181,34,college/grad student,F
450773,29,other or not specified,F
936097,34,academic/educator,M
159166,26,college/grad student,M
640078,33,scientist,M
184665,29,self-employed,F
890641,59,writer,M
35469,28,college/grad student,M
611108,29,executive/managerial,M
262891,29,sales/marketing,M
761670,26,executive/managerial,M
72004,26,lawyer,M
262880,26,academic/educator,M
31124,25,academic/educator,M
382674,32,executive/managerial,M
527774,32,college/grad student,M
318481,49,other or not specified,M
616547,19,college/grad student,M
105633,29,executive/managerial,F
707753,25,other or not specified,M
259162,33,executive/managerial,M
761074,18,sales/marketing,M
788077,30,retired,F
45231,33,scientist,M
661040,30,other or not specified,F
622799,26,scientist,M
626870,29,executive/managerial,M
652238,29,scientist,F
807817,26,college/grad student,M
379659,28,homemaker,M
558026,34,self-employed,M
867113,32,sales/marketing,M
467047,34,college/grad student,M
11472,27,self-employed,M
713512,34,scientist,M
164848,25,sales/marketing,M
234712,32,sales/marketing,M
60034,25,self-employed,M
277725,31,college/grad student,M
670517,29,college/grad student,F
933997,33,self-employed,M
218983,28,other or not specified,M
875068,28,other or not specified,M
747421,27,college/grad student,M
815526,26,self-employed,M
729959,31,artist,F
484213,20,other or not specified,M
679573,34,sales/marketing,M
497784,30,college/grad student,M
849791,27,executive/managerial,M
274541,26,college/grad student,M
47878,33,executive/managerial,M
592713,26,college/grad student,M
552908,32,executive/managerial,F
650456,25,K-12 student,M
614957,32,scientist,M
185842,34,executive/managerial,M
342628,29,scientist,M
438614,29,sales/marketing,M
722215,20,sales/marketing,M
364330,39,academic/educator,F
55758,34,lawyer,M
345430,34,executive/managerial,F
636685,33,college/grad student,M
481867,32,homemaker,M
829799,61,other or not specified,M
326402,32,tradesman/craftsman,M
753470,33,executive/managerial,M
164703,27,self-employed,M
320658,21,scientist,M
230120,32,executive/managerial,M
909772,19,technician/engineer,M
172760,31,academic/educator,M
229613,25,scientist,M
419784,28,academic/educator,M
518559,26,other or not specified,M
767825,25,other or not specified,M
244931,26,self-employed,M
860360,30,other or not specified,M
277042,34,college/grad student,M
160236,31,executive/managerial,M
4376,34,executive/managerial,M
512895,29,college/grad student,M
160572,74,retired,F
927478,28,college/grad student,M
55828,27,technician/engineer,M
533557,27,scientist,M
236203,31,college/grad student,M
459277,33,executive/managerial,M
483532,22,other or not specified,F
623966,29,scientist,M
652396,31,executive/managerial,M
457961,31,scientist,M
909618,32,college/grad student,F
870364,32,homemaker,M
108799,26,other or not specified,M
107283,25,college/grad student,F
867856,34,executive/managerial,M
912070,31,college/grad student,M
681123,33,college/grad student,F
863934,25,college/grad student,M
724360,30,college/grad student,M
632694,26,college/grad student,M
281576,31,academic/educator,M
174186,9,K-12 student,M
820303,32,executive/managerial,M
324506,32,college/grad student,M
158794,31,executive/managerial,M
720054,22,sales/marketing,M
567767,20,college/grad student,M
878869,27,scientist,M
771841,28,scientist,M
125161,25,college/grad student,M
433779,27,executive/managerial,M
695944,29,sales/marketing,F
876964,33,retired,M
385841,31,other or not specified,M
493974,33,executive/managerial,M
133966,30,executive/managerial,M
503953,28,college/grad student,M
26097,26,programmer,M
261621,27,other or not specified,F
579685,30,self-employed,M
902958,31,executive/managerial,F
321173,44,writer,M
771319,32,other or not specified,F
69165,31,executive/managerial,M
109221,27,other or not specified,F
722871,30,homemaker,M
58136,32,executive/managerial,M
648868,34,sales/marketing,M
639116,30,other or not specified,M
722956,34,self-employed,M
839030,34,other or not specified,M
360729,30,executive/managerial,M
858116,12,homemaker,M
830927,25,executive/managerial,M
105173,31,sales/marketing,M
180017,21,executive/managerial,M
216761,25,college/grad student,M
452037,29,college/grad student,F
669800,33,homemaker,F
218299,29,college/grad student,M
